Transaction_Date,Transaction_Year,Transaction_Month,Brand,Model,Manufacture_Year,Car_Age_At_Sale,Mileage_km,Displacement_cc,Horsepower_PS,Seats,Color,Dealer,Price_HKD
2026/06,2026,6,TESLA,MODEL Y LONG RANGE DUAL MOTOR,2021,5,90000.0,153.0,271,5,White,Neighbour Star,168000.0
2026/06,2026,6,JAGUAR,E PACE S P200,2019,7,67000.0,2000.0,200,5,Red,Yat Chung Car Company,118000.0
2026/06,2026,6,TOYOTA,Alphard executive lounge 3.5,2019,7,48000.0,3500.0,300,7,Black,A AND S AUTOMOBILE CO. LTD,338000.0
2026/06,2026,6,MITSUBISHI,OUTLANDER black edition,2019,7,55000.0,2359.0,166,5,Grey,Yat Chung Car Company,88000.0
2026/06,2026,6,MASERATI,GRANCABRIO SPORT,2013,13,60000.0,4691.0,450,4,Black,Neighbourcar Group Limited,148000.0
2026/06,2026,6,MERCEDES-BENZ,C200 FL (W205),2019,7,43000.0,1497.0,184,5,White,Vision Motors (HK) Limited,148000.0
2026/06,2026,6,BENTLEY,Continental GT,2017,9,30000.0,5998.0,635,4,Blue,Neighbourcar Group Limited,708000.0
2026/06,2026,6,HONDA,Freed 1.5 L,2017,9,147000.0,1496.0,131,7,Yellow,Vision Motors (HK) Limited,78000.0
2026/06,2026,6,MITSUBISHI,ECLIPSE CROSS 1.5 CVT,2017,9,104000.0,1499.0,163,5,Red,Kings Motor Co,68000.0
2026/06,2026,6,BMW,X5 xDrive40iA M-Sport,2022,4,54000.0,2998.0,340,7,Grey,Hung Wai Motor Enterprise Limited,398000.0
2026/06,2026,6,MERCEDES-BENZ,C200 AMG 包圍,2020,6,66000.0,1497.0,184,5,White,Vision Motors (HK) Limited,158000.0
2026/06,2026,6,MINI,JCW GP,2020,6,7400.0,1998.0,306,2,Grey,Kings Motor Co,378000.0
2026/06,2026,6,BMW,440IA COUPE-M SPORT EDITION,2016,10,65000.0,2998.0,326,4,Silver,Kings Motor Co,188000.0
2026/06,2026,6,FIAT,FERRARI ABARTH 695 TRIBUTO,2010,16,8700.0,1368.0,180,4,Red,Kings Motor Co,228000.0
2026/06,2026,6,MERCEDES-BENZ,E43 AMG,2017,9,73000.0,2996.0,401,5,Grey,Kings Motor Co,198000.0
2026/06,2026,6,MCLAREN,570S COUPE,2016,10,9500.0,3799.0,570,2,Orange,Kings Motor Co,1380000.0
2026/06,2026,6,BYD,Sealion 7,2025,1,8900.0,,231,5,Grey,Wai To Motors Ltd.,288000.0
2026/06,2026,6,TESLA,Model 3 performance Daul Motor,2021,5,72000.0,888.0,450,5,Grey,Race Art Motors Limited,168000.0
2026/06,2026,6,PORSCHE,Panamera 3.0T,2017,9,74000.0,2995.0,330,4,Black,Wai To Motors Ltd.,468000.0
2026/06,2026,6,TOYOTA,SPADE 1.5 / PORTE,2020,6,4400.0,1496.0,109,5,Brown,Vision Motors (HK) Limited,83000.0
2026/06,2026,6,PORSCHE,718 BOXSTER S,2016,10,40000.0,2497.0,350,2,White,Neighbourcar Group Limited,498000.0
2026/06,2026,6,NISSAN,NOTE DIG-S Green,2018,8,26000.0,1198.0,98,5,Blue,Vision Motors (HK) Limited,49800.0
2026/06,2026,6,FERRARI,California,2012,14,13000.0,4297.0,490,4,Black,Neighbourcar Group Limited,678000.0
2026/05,2026,5,AUDI,A3 Sportback 35TFSI S-Line,2018,8,120000.0,1395.0,150,5,Grey,Hung Wai Motor Enterprise Limited,49000.0
2026/05,2026,5,TESLA,Model 3 RWD,2024,2,38000.0,88.0,204,5,Grey,Hung Wai Motor Enterprise Limited,238000.0
2026/05,2026,5,TOYOTA,Sienta,2008,18,70000.0,1496.0,110,7,White,Hung Wai Motor Enterprise Limited,28000.0
2026/05,2026,5,TESLA,Model 3 Long Range,2021,5,81000.0,153.0,252,5,White,Hung Wai Motor Enterprise Limited,158000.0
2026/05,2026,5,TESLA,Model 3 SR Plus,2021,5,84000.0,100.0,204,5,White,Hung Wai Motor Enterprise Limited,148000.0
2026/05,2026,5,SMART,#1 Brabus,2024,2,38000.0,,428,5,Black,Cube Motors,268000.0
2026/05,2026,5,TESLA,Model 3 RWD,2024,2,18000.0,88.0,204,5,Green,Hung Wai Motor Enterprise Limited,248000.0
2026/05,2026,5,BMW,I4 eDrive 40 Gran Coupe M Sport Edition (G26),2023,3,53100.0,250.0,340,5,Blue,A AND S AUTOMOBILE CO. LTD,398000.0
2026/05,2026,5,MERCEDES-BENZ,GLC 300 (AMG),2021,5,55000.0,2000.0,245,5,Grey,Pak Yu Motors,278000.0
2026/05,2026,5,PORSCHE,911 991.2 CARRERA COUPE,2017,9,33000.0,2981.0,450,2,Yellow,Neighbourcar Group Limited,1008000.0
2026/05,2026,5,TOYOTA,NOAH,2021,5,110000.0,1987.0,152,7,White,Vision Motors (HK) Limited,133000.0
2026/05,2026,5,TESLA,Model Y Lond Range,2022,4,230000.0,,366,5,White,Hung Wai Motor Enterprise Limited,139800.0
2026/05,2026,5,LAND ROVER,EVOQUE HSE DYN 2.0,2016,10,99800.0,1999.0,150,5,Blue,Vision Motors (HK) Limited,78000.0
2026/05,2026,5,ROVER,RR EVOQUE P250 R-DYN HSE,2019,7,55000.0,1997.0,249,5,White,A AND S AUTOMOBILE CO. LTD,288000.0
2026/05,2026,5,MINI,Clubman,2018,8,54000.0,1499.0,136,5,Brown,Hung Wai Motor Enterprise Limited,68000.0
2026/05,2026,5,AUDI,E-Tron 55 Quattro,2020,6,74000.0,158.0,355,5,Black,Hung Wai Motor Enterprise Limited,288000.0
2026/05,2026,5,TESLA,Model 3 SR Plus,2020,6,130000.0,100.0,204,5,White,Hung Wai Motor Enterprise Limited,119000.0
2026/05,2026,5,MINI,COUNTRYMAN 1.5 Facelift,2021,5,32000.0,1499.0,136,5,Grey,HANSEN MOTORS COMPANY LTD,178000.0
2026/05,2026,5,PORSCHE,Boxster GTS,2015,11,63000.0,3436.0,330,2,White,Hung Wai Motor Enterprise Limited,438000.0
2026/05,2026,5,AUDI,Q5 45 TFSI QUATTRO SLINE,2022,4,42800.0,1984.0,261,5,Grey,A AND S AUTOMOBILE CO. LTD,258000.0
2026/05,2026,5,BMW,120iA M Sport Edition (F20),2019,7,32300.0,1998.0,184,5,Blue,A AND S AUTOMOBILE CO. LTD,108000.0
2026/05,2026,5,KIA,CARNIVAL DIESEL LUXURY,2022,4,19500.0,2151.0,202,5,Blue,Vision Motors (HK) Limited,168000.0
2026/05,2026,5,MERCEDES-BENZ,CLA250 COUPE,2021,5,9400.0,1991.0,224,5,Grey,A AND S AUTOMOBILE CO. LTD,268000.0
2026/05,2026,5,SUBARU,Solterra,2025,1,10000.0,,217,5,Grey,Cube Motors,258000.0
2026/05,2026,5,PORSCHE,Taycan 4S,2020,6,22000.0,,562,5,Silver,Neighbour Star,808000.0
2026/05,2026,5,MERCEDES-BENZ,CLA200 AMG,2016,10,51000.0,1595.0,156,5,Grey,Hung Wai Motor Enterprise Limited,63800.0
2026/05,2026,5,TOYOTA,Vellfire 250,2021,5,83110.0,2494.0,182,7,Black,"New Method Motors Co., Ltd.",298000.0
2026/05,2026,5,BENTLEY,Continental Flying Spur,2005,21,70898.0,5998.0,552,5,Black,"New Method Motors Co., Ltd.",128000.0
2026/05,2026,5,LEXUS,ES 250,2019,7,57000.0,2487.0,207,5,Black,Race Art Motors Limited,138000.0
2026/05,2026,5,BMW,I4 M50 GRAN COUPE,2023,3,65000.0,,544,5,Grey,Neighbourcar Group Limited,438000.0
2026/05,2026,5,BMW,X3 XDRIVE20IA LUXURY (G01),2021,5,76000.0,1998.0,184,5,Grey,Vision Motors (HK) Limited,158000.0
2026/05,2026,5,BMW,IX XDRIVE40,2024,2,8300.0,,326,5,Grey,Celebrity Motors Limited,588000.0
2026/05,2026,5,BMW,X1 Sdive18iA X-Line,2020,6,70000.0,1499.0,136,5,Black,Hung Wai Motor Enterprise Limited,103000.0
2026/05,2026,5,VOLVO,XC60 T5 Inscription,2018,8,89000.0,1969.0,254,5,Blue,Hung Wai Motor Enterprise Limited,89000.0
2026/05,2026,5,MERCEDES-BENZ,GLE450 4MATIC,2021,5,61000.0,2999.0,367,7,Black,Cube Motors,448000.0
2026/05,2026,5,TESLA,Model Y RWD,2025,1,12208.0,,295,5,Grey,Tak Lee Motors (HK) Limited,318000.0
2026/05,2026,5,PORSCHE,CAYENNE COUPE,2021,5,18000.0,2995.0,340,5,White,HANSEN MOTORS COMPANY LTD,868000.0
2026/05,2026,5,MERCEDES-BENZ,EQA250 AMG,2021,5,51000.0,80.0,190,5,Grey,Hung Wai Motor Enterprise Limited,188000.0
2026/05,2026,5,TOYOTA,CHR Hybrid,2020,6,73000.0,1798.0,122,5,Grey,Hung Wai Motor Enterprise Limited,118000.0
2026/05,2026,5,TESLA,Model Y Performance,2022,4,52000.0,155.0,462,5,White,Hung Wai Motor Enterprise Limited,248000.0
2026/05,2026,5,MERCEDES-BENZ,EQC 400 AMG,2021,5,90000.0,,408,5,White,Celebrity Motors Limited,318000.0
2026/05,2026,5,HONDA,JAZZ eHEV,2022,4,66000.0,1498.0,120,5,Red,HANSEN MOTORS COMPANY LTD,118000.0
2026/05,2026,5,TESLA,Model 3 performance Dual Motor All Wheel Drive,2021,5,40000.0,,450,5,Grey,Neighbourcar Group Limited,198000.0
2026/05,2026,5,FERRARI,FF,2012,14,59000.0,6262.0,651,4,Black,Neighbourcar Group Limited,778000.0
2026/05,2026,5,TOYOTA,NOAH DELUXE,2014,12,77000.0,1987.0,152,7,White,Celebrity Motors Limited,88000.0
2026/05,2026,5,MERCEDES-BENZ,GLC300 COUPE FACELIFT,2021,5,38000.0,1991.0,258,5,Grey,Celebrity Motors Limited,298000.0
2026/05,2026,5,TOYOTA,VELLFIRE,2020,6,34000.0,3456.0,301,7,White,Celebrity Motors Limited,378000.0
2026/05,2026,5,HONDA,Stepwgn Spada HYBRID GEX,2018,8,34000.0,2000.0,214,7,White,Celebrity Motors Limited,168000.0
2026/05,2026,5,PORSCHE,718 Cayman GT4 RS,2023,3,1000.0,3996.0,500,2,Yellow,HANSEN MOTORS COMPANY LTD,2480000.0
2026/05,2026,5,BMW,520D SALOON -SPORT,2017,9,100387.0,1995.0,190,5,Black,Win Point Motors Limited,168000.0
2026/05,2026,5,BMW,520IA SALOON M SPORT,2019,7,49272.0,1998.0,184,5,White,Win Point Motors Limited,148000.0
2026/05,2026,5,HONDA,Stepwgn 1.5Turbo Spada RP3,2018,8,140000.0,1496.0,150,7,Grey,Hung Wai Motor Enterprise Limited,85000.0
2026/05,2026,5,BMW,X2 SDRIVE18IA M Sport Edition,2021,5,45912.0,1499.0,140,5,White,Win Point Motors Limited,158000.0
2026/05,2026,5,PORSCHE,911 CARRERA S COUPE,2013,13,38000.0,3800.0,400,2,Grey,Neighbourcar Group Limited,688000.0
2026/05,2026,5,TOYOTA,ALPHARD 2.5,2018,8,56000.0,2493.0,182,7,Black,Neighbourcar Group Limited,260000.0
2026/05,2026,5,TOYOTA,Alphard 3.5 Facelift,2019,7,75000.0,3456.0,300,7,Black,Hung Wai Motor Enterprise Limited,288000.0
2026/05,2026,5,MERCEDES-BENZ,GLB250 AMG 4MATIC,2020,6,48000.0,1991.0,224,7,Grey,Cube Motors,228000.0
2026/05,2026,5,BMW,IX1 xDrive30 M Sport Edition,2023,3,34120.0,115.0,313,5,Grey,"New Method Motors Co., Ltd.",398000.0
2026/05,2026,5,AUDI,RS6 AVANT QUATTRO,2020,6,30000.0,3996.0,600,5,Grey,Neighbourcar Group Limited,1180000.0
2026/05,2026,5,FERRARI,CALIFORNIA T,2015,11,10000.0,3855.0,560,4,Black,Neighbourcar Group Limited,978000.0
2026/05,2026,5,MCLAREN,720S COUPE,2017,9,14000.0,3994.0,720,2,Orange,Neighbourcar Group Limited,1980000.0
2026/05,2026,5,MERCEDES-BENZ,AMG G63 4M FL,2019,7,30000.0,3982.0,585,5,White,Neighbourcar Group Limited,1880000.0
2026/05,2026,5,PORSCHE,BOXSTER S,2014,12,11000.0,3456.0,315,2,Yellow,Neighbourcar Group Limited,358000.0
2026/05,2026,5,BMW,M3 COMPETITION M XDRIVE SALOON,2022,4,19000.0,2993.0,510,5,White,Neighbourcar Group Limited,1008000.0
2026/05,2026,5,PORSCHE,TAYCAN,2021,5,30000.0,,408,5,Pink,Neighbourcar Group Limited,758000.0
2026/05,2026,5,MERCEDES-BENZ,C250 CABRIOLET,2016,10,58000.0,1991.0,211,4,Silver,Neighbourcar Group Limited,168000.0
2026/05,2026,5,BMW,M3 COMPETITION SALOON,2021,5,90000.0,2993.0,510,5,Black,Neighbourcar Group Limited,678000.0
2026/05,2026,5,MCLAREN,720S COUPE,2018,8,4000.0,3994.0,720,2,White,Neighbourcar Group Limited,2580000.0
2026/05,2026,5,MCLAREN,720S COUPE,2017,9,4900.0,3994.0,720,2,White,Neighbourcar Group Limited,2280000.0
2026/05,2026,5,BMW,M3 SALOON F80,2016,10,65000.0,2979.0,425,5,Blue,Autopop Limited,328000.0
2026/05,2026,5,PORSCHE,718 CAYMAN GTS,2018,8,30000.0,2497.0,365,2,Black,Autopop Limited,788000.0
2026/05,2026,5,PORSCHE,CAYMAN S 987.2,2010,16,48000.0,3436.0,320,2,Black,HANSEN MOTORS COMPANY LTD,178000.0
2026/05,2026,5,VOLVO,行貨 XC60 2.0-T5 Inscription版,2018,8,89000.0,1969.0,254,5,Grey,Win Fair Motors Limited,98000.0
2026/05,2026,5,PORSCHE,991.2 Carrera GTS Coupe,2017,9,23000.0,2981.0,450,4,Red,Wai To Motors Ltd.,1380000.0
2026/05,2026,5,MERCEDES-BENZ,S63 AMG Facelift,2018,8,42000.0,3982.0,612,5,White,Wai To Motors Ltd.,898000.0
2026/05,2026,5,MERCEDES-BENZ,S500 Facelift,2018,8,21000.0,2999.0,435,5,Black,Wai To Motors Ltd.,498000.0
2026/05,2026,5,TESLA,Model Y SR RWD,2022,4,69000.0,,320,5,White,HANSEN MOTORS COMPANY LTD,218000.0
2026/05,2026,5,SUBARU,行貨新款BRZ-6AT版EyeSight,2025,1,8000.0,2387.0,234,4,Grey,Win Fair Motors Limited,268000.0
2026/05,2026,5,MERCEDES-BENZ,S500L,2014,12,49359.0,4663.0,455,5,Silver,"New Method Motors Co., Ltd.",298000.0
2026/05,2026,5,SUZUKI,Jimny 1.5 A/T,2020,6,14000.0,1462.0,102,4,Grey,HANSEN MOTORS COMPANY LTD,148000.0
2026/05,2026,5,TESLA,Model X 100D,2017,9,35877.0,,483,6,Blue,Tak Lee Motors (HK) Limited,298000.0
2026/05,2026,5,PORSCHE,Macan S,2016,10,30000.0,2997.0,340,5,Black,Neighbourcar Group Limited,188000.0
2026/05,2026,5,MAXUS,Mifa 9 Luxury,2024,2,51000.0,90.0,245,7,Purple,Hung Wai Motor Enterprise Limited,368000.0
2026/05,2026,5,TESLA,Model 3 RWD,2026,0,200.0,88.0,283,5,Grey,Hung Wai Motor Enterprise Limited,308000.0
2026/05,2026,5,BMW,iX2 xDrive30 M Sport,2024,2,13000.0,,313,5,Grey,Cube Motors,458000.0
2026/05,2026,5,PORSCHE,Taycan 4S,2020,6,63000.0,,563,5,White,Wai To Motors Ltd.,748000.0
2026/05,2026,5,MERCEDES-BENZ,GLC250 4Matic AMG,2017,9,68000.0,1991.0,211,5,Blue,Hung Wai Motor Enterprise Limited,118000.0
2026/05,2026,5,MERCEDES-BENZ,EQA250 AMG,2022,4,39000.0,111.0,190,5,Blue,Hung Wai Motor Enterprise Limited,228000.0
2026/05,2026,5,AUDI,A6 55 TFSI Quattro,2019,7,38000.0,2995.0,340,5,White,Hung Wai Motor Enterprise Limited,168000.0
2026/05,2026,5,NISSAN,Serena Highway Star VIP,2018,8,99000.0,1997.0,150,8,White,Hung Wai Motor Enterprise Limited,103000.0
2026/05,2026,5,MERCEDES-BENZ,S63 AMG CABRIOLET,2016,10,22905.0,5461.0,585,4,White,"New Method Motors Co., Ltd.",1880000.0
2026/05,2026,5,MERCEDES-BENZ,GLE53 Coupe AMG,2021,5,57000.0,2999.0,435,5,Blue,Hung Wai Motor Enterprise Limited,668000.0
2026/05,2026,5,TESLA,MODEL 3 Performance,2020,6,87000.0,,462,5,White,HANSEN MOTORS COMPANY LTD,168000.0
2026/05,2026,5,TESLA,Model S Long Range,2020,6,68000.0,,417,5,White,Wai To Motors Ltd.,248000.0
2026/05,2026,5,TESLA,Model X 90D,2017,9,77884.0,,311,7,White,Win Point Motors Limited,278000.0
2026/05,2026,5,TOYOTA,Alphard 3.5 (行貨）,2019,7,67000.0,3500.0,301,7,White,Pak Yu Motors,318000.0
2026/05,2026,5,TOYOTA,ALPHARD GF,2017,9,47000.0,3456.0,275,7,White,Celebrity Motors Limited,238000.0
2026/05,2026,5,SMART,#1 Barbus,2024,2,18000.0,,422,5,Black,Neighbour Star,278000.0
2026/05,2026,5,TESLA,Tesla Model S 90D,2017,9,73000.0,158.0,670,5,Black,Vision Motors (HK) Limited,178000.0
2026/05,2026,5,MERCEDES-BENZ,GLE 450,2020,6,43000.0,2999.0,367,7,Blue,Celebrity Motors Limited,448000.0
2026/05,2026,5,PORSCHE,MACAN 2.0 FACELIFT,2019,7,32000.0,1984.0,252,5,Blue,Celebrity Motors Limited,298000.0
2026/05,2026,5,BMW,i4 EDRIVE40 M SPORT,2023,3,41000.0,84.0,340,5,Black,Royal Horse Motors Company,358000.0
2026/05,2026,5,PORSCHE,Boxster,2007,19,49000.0,2687.0,245,2,Red,Wai To Motors Ltd.,138000.0
2026/05,2026,5,BMW,X1 SDRIVE201A （F48),2019,7,50000.0,1998.0,192,5,Orange,Vision Motors (HK) Limited,108000.0
2026/05,2026,5,TOYOTA,Alphard 250 Facelift,2018,8,89836.0,2494.0,182,7,Gold,Tak Lee Motors (HK) Limited,228000.0
2026/05,2026,5,MERCEDES-BENZ,A200 AMG,2020,6,37000.0,1332.0,163,5,White,Celebrity Motors Limited,128000.0
2026/05,2026,5,TESLA,Model 3 SR Plus,2019,7,31000.0,100.0,204,5,Grey,Hung Wai Motor Enterprise Limited,128000.0
2026/05,2026,5,BMW,IX1 xDrive30 xLine,2023,3,52000.0,,313,5,Silver,Cube Motors,328000.0
2026/05,2026,5,LEXUS,NX200T F SPORT,2015,11,83159.0,1998.0,238,5,White,Tak Lee Motors (HK) Limited,130000.0
2026/05,2026,5,VOLVO,XC60 T5 Inscription,2018,8,34000.0,1969.0,254,5,Blue,Hung Wai Motor Enterprise Limited,98000.0
2026/05,2026,5,MERCEDES-BENZ,C200 AMG,2020,6,55858.0,1500.0,184,5,White,Cube Motors,148000.0
2026/05,2026,5,PORSCHE,911 992 GT3 RS,2023,3,3000.0,3996.0,525,2,Purple,Autopop Limited,4680000.0
2026/05,2026,5,PORSCHE,718 BOXSTER S,2018,8,23000.0,2497.0,350,2,Yellow,Autopop Limited,598000.0
2026/05,2026,5,FERRARI,458 SPIDER,2012,14,40000.0,4497.0,570,2,Red,Autopop Limited,1430000.0
2026/05,2026,5,ALFA ROMEO,GIULIA QUADRIFOGLiO,2024,2,2500.0,2891.0,510,5,Green,Autopop Limited,968000.0
2026/05,2026,5,BENTLEY,CONTINENTAL GTC W12,2007,19,53000.0,5998.0,552,4,White,Autopop Limited,198000.0
2026/05,2026,5,TESLA,Model Y RWD,2023,3,38000.0,88.0,239,5,Black,Hung Wai Motor Enterprise Limited,218000.0
2026/05,2026,5,BMW,X2 SDRIVE20IA - M SPORT (F39),2018,8,75000.0,1998.0,192,2,Orange,Vision Motors (HK) Limited,78000.0
2026/05,2026,5,VOLVO,XC60 T5 Inscription,2018,8,73000.0,1969.0,254,5,Black,Hung Wai Motor Enterprise Limited,79000.0
2026/05,2026,5,PORSCHE,MACAN GTS,2024,2,4000.0,2894.0,440,5,Grey,Wai To Motors Ltd.,1098000.0
2026/05,2026,5,BMW,X3 xDrive30iA M-Sport,2018,8,110000.0,1998.0,252,5,Grey,Hung Wai Motor Enterprise Limited,118000.0
2026/05,2026,5,TOYOTA,Alphard Executive Lounge,2016,10,71144.0,3456.0,272,7,White,Win Point Motors Limited,238000.0
2026/05,2026,5,TESLA,Model 3 RWD,2026,0,40.0,88.0,283,5,Grey,Hung Wai Motor Enterprise Limited,298000.0
2026/05,2026,5,MERCEDES-BENZ,E250,2018,8,70000.0,1991.0,211,5,Black,Neighbourcar Group Limited,148000.0
2026/05,2026,5,PORSCHE,911 GT3 RS,2019,7,3900.0,3996.0,520,2,Grey,Neighbourcar Group Limited,2880000.0
2026/05,2026,5,LEXUS,NX300,2021,5,60690.0,1998.0,238,5,Orange,Win Point Motors Limited,188000.0
2026/05,2026,5,AUDI,RS6 AVANT QUATTRO,2020,6,8000.0,3996.0,600,5,Grey,Neighbourcar Group Limited,1380000.0
2026/05,2026,5,AUDI,RS6 AVANT 4.0 TFSI QUATTRO,2013,13,40000.0,3993.0,180,5,Grey,Neighbourcar Group Limited,438000.0
2026/05,2026,5,MERCEDES-BENZ,AMG CLA 35 4MATIC,2021,5,40000.0,1991.0,306,5,White,HANSEN MOTORS COMPANY LTD,308000.0
2026/05,2026,5,TOYOTA,NOAH DELUXE,2013,13,120000.0,1987.0,158,7,White,Race Art Motors Limited,58000.0
2026/05,2026,5,MERCEDES-BENZ,SLC200,2016,10,52577.0,1991.0,184,2,Silver,"New Method Motors Co., Ltd.",138000.0
2026/05,2026,5,MERCEDES-BENZ,GLC300 AMG,2017,9,56000.0,1991.0,245,5,White,Race Art Motors Limited,138000.0
2026/05,2026,5,AUDI,A3 Sportback 35 TFSI S Line,2022,4,39000.0,1498.0,150,5,Grey,Cube Motors,148000.0
2026/05,2026,5,NISSAN,LEAF,2019,7,64275.0,99.0,150,5,White,"New Method Motors Co., Ltd.",98000.0
2026/05,2026,5,BMW,M3 COMPETITION SALOON (G80),2020,6,67000.0,2993.0,510,5,Red,HANSEN MOTORS COMPANY LTD,768000.0
2026/05,2026,5,ASTON MARTIN,Vantage AMR,2020,6,5000.0,3982.0,510,2,Blue,Neighbourcar Group Limited,1380000.0
2026/05,2026,5,TOYOTA,Alphard 3.5,2008,18,130000.0,3456.0,275,7,Black,Hung Wai Motor Enterprise Limited,33800.0
2026/05,2026,5,AUDI,Q3 45TFSI Quattro Sportback,2021,5,45000.0,1984.0,230,5,Orange,Hung Wai Motor Enterprise Limited,168000.0
2026/05,2026,5,HYUNDAI,Ioniq Electric,2020,6,57000.0,24.0,136,5,Blue,Hung Wai Motor Enterprise Limited,98000.0
2026/05,2026,5,PORSCHE,Macan S,2017,9,100000.0,2997.0,340,5,White,Hung Wai Motor Enterprise Limited,138000.0
2026/05,2026,5,PORSCHE,911 CARRERA 4S COUPE,2017,9,78000.0,2981.0,420,4,Red,Neighbour Star,1080000.0
2026/05,2026,5,MERCEDES-BENZ,EQB250 AMG,2022,4,69000.0,,190,7,Grey,Cube Motors,268000.0
2026/05,2026,5,BMW,i4 eDrive40 M Sport,2023,3,24000.0,,340,5,White,Cube Motors,338000.0
2026/05,2026,5,MERCEDES-BENZ,AMG CLA35 4MATIC COUPE,2021,5,28000.0,1991.0,306,5,Red,Neighbourcar Group Limited,308000.0
2026/05,2026,5,MERCEDES-BENZ,CLS450 4MATIC,2018,8,45000.0,2999.0,367,5,Black,Neighbourcar Group Limited,248000.0
2026/05,2026,5,MERCEDES-BENZ,GLC300 4 MATIC COUPE FL AMG (C253),2021,5,28000.0,1991.0,258,5,Silver,Vision Motors (HK) Limited,348000.0
2026/05,2026,5,LAND ROVER,RANGE ROVER SPORT 3.0,2014,12,36611.0,3000.0,340,5,Black,"New Method Motors Co., Ltd.",298000.0
2026/05,2026,5,BMW,X5 XDRIVE35i,2018,8,16659.0,2979.0,306,7,Black,Tak Lee Motors (HK) Limited,158000.0
2026/05,2026,5,TESLA,MODEL 3 STANDARD RANGE,2021,5,41000.0,100.0,271,5,Black,Vision Motors (HK) Limited,138000.0
2026/05,2026,5,MERCEDES-BENZ,GLC250 4Matic,2016,10,68000.0,1991.0,211,5,Black,Hung Wai Motor Enterprise Limited,99000.0
2026/05,2026,5,BMW,320GT,2017,9,82000.0,1997.0,184,5,Grey,Hung Wai Motor Enterprise Limited,59000.0
2026/05,2026,5,TESLA,Model Y Long Range,2022,4,45000.0,,425,5,White,Pak Yu Motors,238000.0
2026/05,2026,5,OTHERS,MG 4 ELECTRIC,2023,3,57000.0,152.0,204,5,Orange,Vision Motors (HK) Limited,178000.0
2026/05,2026,5,HONDA,CRV 1.5(7座）,2019,7,75000.0,1500.0,193,7,White,Pak Yu Motors,138000.0
2026/05,2026,5,TOYOTA,Land Cruiser 250 (全新車）,2024,2,90.0,2700.0,163,7,Others,Pak Yu Motors,688000.0
2026/05,2026,5,PORSCHE,Macan EV,2025,1,15000.0,120.0,340,5,White,Hung Wai Motor Enterprise Limited,838000.0
2026/05,2026,5,MINI,Cooper Countryman Automatic,2019,7,31000.0,1499.0,136,5,Blue,Vision Motors (HK) Limited,128000.0
2026/05,2026,5,LAMBORGHINI,Gallardo 560-4 Coupe,2012,14,17000.0,5204.0,560,2,Black,Vision Motors (HK) Limited,498000.0
2026/05,2026,5,TOYOTA,NOAH 80 DELUXE,2016,10,58000.0,2000.0,152,7,Purple,Yat Chung Car Company,98000.0
2026/05,2026,5,LEXUS,NX300H,2014,12,78000.0,2500.0,197,5,Black,Yat Chung Car Company,118000.0
2026/05,2026,5,TOYOTA,ALPHARD 2.5 SC,2017,9,68000.0,2500.0,178,7,White,Yat Chung Car Company,228000.0
2026/05,2026,5,TOYOTA,ALPHARD 3.5 GF,2018,8,73000.0,3500.0,320,7,White,Yat Chung Car Company,298000.0
2026/05,2026,5,PORSCHE,Macan S,2015,11,58000.0,3000.0,340,5,Grey,Yat Chung Car Company,138000.0
2026/05,2026,5,HONDA,STEPWGN SPADA FACELIFT,2018,8,59000.0,1500.0,150,7,Grey,Yat Chung Car Company,138000.0
2026/05,2026,5,BMW,218i Active Tourer,2017,9,100000.0,1499.0,136,5,Grey,HANSEN MOTORS COMPANY LTD,58000.0
2026/05,2026,5,PORSCHE,TAYCAN 4 CROSS TURISMO,2023,3,13000.0,,429,5,Black,Autopop Limited,998000.0
2026/05,2026,5,PORSCHE,911 992 CARRERA GTS,2023,3,1100.0,2981.0,480,4,Yellow,Autopop Limited,2680000.0
2026/05,2026,5,PORSCHE,911 997.1 GT3 RS,2006,20,30000.0,3600.0,415,2,Black,Autopop Limited,1880000.0
2026/05,2026,5,MINI,ACEMAN SE,2024,2,2300.0,,218,5,Silver,Celebrity Motors Limited,268000.0
2026/05,2026,5,PORSCHE,CAYENNE S E-HYBRID,2015,11,65000.0,2995.0,416,5,Brown,Celebrity Motors Limited,218000.0
2026/05,2026,5,MERCEDES-BENZ,GLB250 4MATIC,2022,4,59000.0,1991.0,224,7,Blue,Cube Motors,248000.0
2026/05,2026,5,KIA,CARNIVAL PREMIUM,2021,5,76000.0,3470.0,272,7,Grey,Celebrity Motors Limited,178000.0
2026/04,2026,4,MERCEDES-BENZ,E200 Avantgarde,2019,7,46100.0,1991.0,197,5,Grey,Autoway Motors Limited,148000.0
2026/04,2026,4,NISSAN,Elgrand 2.5,2013,13,120750.0,2488.0,170,7,Purple,Autoway Motors Limited,48000.0
2026/04,2026,4,TESLA,MODEL Y RWD,2023,3,53000.0,,320,5,Grey,Great Motors Limited,238000.0
2026/04,2026,4,GEELY,Farizon SV,2025,1,50.0,,228,7,White,Autoway Motors Limited,298000.0
2026/04,2026,4,MERCEDES-BENZ,C43 COUPE AMG,2017,9,74780.0,2996.0,367,4,White,"New Method Motors Co., Ltd.",298000.0
2026/04,2026,4,MERCEDES-BENZ,AMG A45S 4MATIC＋,2020,6,25600.0,1991.0,421,5,White,"New Method Motors Co., Ltd.",498000.0
